tpsa,nbasic,vsa_hyd,a_aro,weight,peoe_vsa.0,peoe_vsa.1,peoe_vsa.2,peoe_vsa.3,peoe_vsa.4,peoe_vsa.5,peoe_vsa.6,peoe_vsa.0.1,peoe_vsa.1.1,peoe_vsa.2.1,peoe_vsa.3.1,peoe_vsa.4.1,peoe_vsa.5.1,peoe_vsa.6.1,a_acc,a_acid,a_base,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_other,vsa_pol,slogp_vsa0,slogp_vsa1,slogp_vsa2,slogp_vsa3,slogp_vsa4,slogp_vsa5,slogp_vsa6,slogp_vsa7,slogp_vsa8,slogp_vsa9,smr_vsa0,smr_vsa1,smr_vsa2,smr_vsa3,smr_vsa4,smr_vsa5,smr_vsa6,smr_vsa7,tpsa.1,logp.o.w.,frac.anion7.,frac.cation7.,andrewbind,rotatablebonds,mlogp,clogp,mw,nocount,hbdnr,rule.of.5violations,alert,prx,ub,pol,inthb,adistm,adistd,polar_area,nonpolar_area,psa_npsa,tcsa,tcpa,tcnp,ovality,surface_area,volume,most_negative_charge,most_positive_charge,sum_absolute_charge,dipole_moment,homo,lumo,hardness,ppsa1,ppsa2,ppsa3,pnsa1,pnsa2,pnsa3,fpsa1,fpsa2,fpsa3,fnsa1,fnsa2,fnsa3,wpsa1,wpsa2,wpsa3,wnsa1,wnsa2,wnsa3,dpsa1,dpsa2,dpsa3,rpcg,rncg,wpcs,wncs,sadh1,sadh2,sadh3,chdh1,chdh2,chdh3,scdh1,scdh2,scdh3,saaa1,saaa2,saaa3,chaa1,chaa2,chaa3,scaa1,scaa2,scaa3,ctdh,ctaa,mchg,achg,rdta,n_sp2,n_sp3,o_sp2,o_sp3,logBBB
61.82,0,126.4889,5,194.194,108.1045,21.23693,4.265386,17.89011,0,12.94953,17.44054,0,0,0,0,19.2495,13.56692,0,3,0,0,32.81642,0,0,0,48.28019,0,3.124314,31.89768,0,0,26.61896,65.79437,0,16.78553,0,59.08732,47.72443,21.80894,3.124314,2.756747,2.32792,16.78553,10.08874,98.69156,58.44,-0.604,0,0,2.1,0,1.14228,-0.0403,194.194504,6,0,0,0,8,3,2,0,780.446716,33.339001,86.653801,305.954498,0.2832,0.015,0.0681,0.0193,1.1109,392.608307,624.715027,-0.7109,0.6964,5.9013,3.3533,-9.1711,-0.16,4.5055,285.553711,842.56488,41.2873,107.054604,-315.878815,-37.9902,0.7273,2.1461,0.1052,0.2727,-0.8046,-0.0968,112.110802,330.798004,16.2097,42.030499,-124.016602,-14.9153,178.499207,1158.443726,79.277496,0.236,0.2409,2.1565,0.4973,0,0,0,0,0,0,0,0,0,80.468002,26.822701,0.205,-1.2361,-0.412,-0.0031,-33.1353,-11.0451,-0.0844,0,3,0,0,0,22.9165,6.1859,57.551399,0,-0.02
30.17,0,210.1493,6,231.299,81.12287,34.72603,0,0,0,12.94953,0,89.73486,36.76471,0,0,0,13.56692,0,3,0,0,13.56692,0,0,0,33.04818,0,3.001792,11.38489,23.86222,0,0,104.2051,0,88.21592,0,36.08276,23.86222,6.126106,3.001792,5.513495,2.756747,88.21592,5.258784,132.0176,26.79,1.345,0,0.163,0.4,2,1.78292,0.571618,231.299942,4,0,0,0,3,3.6,1,0,0,0,29.977699,438.40799,0.0684,0.0112,0.1756,0.012,1.1408,468.385712,782.326904,-0.7141,0.477,5.2627,4.2691,-7.3255,0.0422,3.6838,361.3797,950.909485,36.676899,107.005997,-281.568207,-22.756399,0.7715,2.0302,0.0783,0.2285,-0.6011,-0.0486,169.265106,445.392395,17.1789,50.120098,-131.882507,-10.6588,254.373703,1232.477661,59.433201,0.1813,0.2714,1.2631,0.5525,0,0,0,0,0,0,0,0,0,24.7952,24.7952,0.0529,-0.4181,-0.4181,-9.00E-04,-10.3658,-10.3658,-0.0221,0,1,0,0,0,0,5.1825,24.7952,0,0.04
72.68,0,92.58944,5,180.167,72.06969,21.23693,10.96494,19.80958,0,12.94953,17.44054,0,0,0,0,19.2495,13.56692,0.136891,4,0,0,27.13384,0,0,0,48.28019,11.36515,3.124314,29.99858,16.78553,0,26.61896,65.79437,0,16.78553,0,26.19014,47.72443,19.90984,19.90984,2.756747,2.32792,16.78553,10.08874,65.79437,69.3,-0.994,0.024,0,1.3,0,0.808765,-0.0335,180.167404,6,1,0,0,8,3,2,0,874.492676,37.630901,130.467896,235.715897,0.5535,0.0166,0.0466,0.0258,1.0989,366.183807,571.963318,-0.7107,0.6956,6.0758,2.9547,-9.3087,-0.2631,4.5228,253.245697,769.33728,45.727501,112.938004,-343.095398,-44.8969,0.6916,2.101,0.1249,0.3084,-0.9369,-0.1226,92.734497,281.718811,16.744699,41.356098,-125.636002,-16.4405,140.307602,1112.432739,90.624298,0.229,0.234,1.938,0.4834,24.1001,24.1001,0.0658,0.3818,0.3818,0.001,9.2015,9.2015,0.0251,90.4991,30.166401,0.2471,-1.2249,-0.4083,-0.0033,-36.830101,-12.2767,-0.1006,1,3,0.7407,0.7407,0.3333,22.9165,15.8687,67.582603,0,-0.29
28.6,0,297.5234,12,286.399,71.99744,162.3629,11.19056,0,0,0,8.619013,51.22816,36.76471,0,0,5.682576,0,2.503756,2,0,1,8.186332,0,0,0,19.64908,0,17.24852,16.78553,0,36.87916,3.185575,101.1782,0,140.7166,0,26.01093,3.124314,27.78542,3.124314,8.429003,2.32792,159.1562,36.87916,101.1782,29.8,2.615,0,0.99,8.6,7,2.57472,3.2254,285.392365,4,0,0,0,2,4.2,2,0,597.825073,9.8208,37.593201,541.485901,0.0694,0.0116,0.1794,0.0125,1.2099,579.079102,984.56012,-0.6885,0.442,6.745,0.9976,-8.4451,0.3507,4.3979,412.132812,1389.914307,45.750599,166.946198,-563.025024,-28.2258,0.7117,2.4002,0.079,0.2883,-0.9723,-0.0487,238.657501,804.8703,26.4932,96.675102,-326.036011,-16.344999,245.1866,1952.939209,73.976402,0.1311,0.2042,0.4229,0.0039,0,0,0,0,0,0,0,0,0,37.574299,12.5248,0.0649,-1.1877,-0.3959,-0.0021,-12.3043,-4.1014,-0.0212,0,3,0,0,0,5.0447,9.6305,0,22.917999,0.49
36.419998,1,156.2279,6,231.106,43.1593,29.8577,4.519746,17.23803,6.699551,0,24.30059,24.50981,59.16389,0,0.136891,0,0,0.273782,0,0,3,0,0,17.04773,17.04773,22.38112,0,52.80703,1.899093,0,36.87916,0,0,7.001213,52.92955,0,81.05404,16.78553,0,36.0215,7.001213,2.756747,52.92955,38.77825,78.29729,38.03,2.902,0,0.939,8.3,1,3.47179,2.1482,230.098175,3,2,0,0,5,3,3,0,0,0,63.149601,379.305695,0.1665,0.0137,0.0959,0.016,1.1509,442.455414,708.780884,-0.9365,0.809,6.0563,5.605,-8.4695,0.1124,4.2909,217.425095,658.399475,40.692101,225.030304,-681.429688,-34.580898,0.4914,1.4881,0.092,0.5086,-1.5401,-0.0782,96.200897,291.312408,18.0044,99.565804,-301.502289,-15.3005,-7.6052,1339.829224,75.272903,0.2671,0.3093,1.1593,1.4071,36.612701,18.306299,0.0827,0.9488,0.4744,0.0021,17.260599,8.6303,0.039,11.7274,11.7274,0.0265,-0.666,-0.666,-0.0015,-7.8102,-7.8102,-0.0177,2,1,1.4174,1.3596,2,11.7274,14.8096,0,0,0.38
36.419998,1,153.7432,6,210.688,58.164,29.8577,0,17.23803,6.699551,0,24.30059,43.25748,29.58195,0,0.136891,0,0,0.273782,0,0,3,0,0,17.04773,17.04773,22.38112,0,52.80703,1.899093,0,36.87916,3.185575,0,3.500607,52.92955,0,75.23141,16.78553,0,36.0215,6.686182,2.756747,52.92955,38.77825,72.47466,38.03,2.608,0,0.997,7.8,1,3.20379,1.977,209.680237,3,2,0,0,5,3,2,0,0,0,62.368801,378.629608,0.1647,0.0147,0.1037,0.0171,1.1507,440.998413,705.463684,-0.9377,0.8083,6.4684,6.521,-8.2148,0.3187,4.2667,278.661011,901.241882,45.862,162.337296,-525.029297,-32.778999,0.6319,2.0436,0.104,0.3681,-1.1905,-0.0743,122.889099,397.446289,20.2251,71.5905,-231.537094,-14.4555,116.323799,1426.27124,78.641098,0.2499,0.2899,1.1137,1.2523,37.693401,18.846701,0.0855,0.9486,0.4743,0.0022,17.769699,8.8848,0.0403,10.046,10.046,0.0228,-0.6825,-0.6825,-0.0015,-6.8567,-6.8567,-0.0155,2,1,1.419,1.3643,2,10.046,14.6294,0,0,-0.87
36.419998,0,129.8835,6,198.196,26.38465,29.8577,0,35.27972,0,6.699551,24.30059,24.50981,12.2549,0,23.95416,0,0,0.273782,0,0,3,0,0,17.04773,17.04773,22.38112,0,52.80703,1.899093,18.24204,36.87916,0,0,0,52.92955,0,32.67698,16.78553,29.92023,54.26354,0,2.756747,52.92955,38.77825,0,38.03,1.985,0,0.881,8.3,1,3.18032,0.7882,197.18898,3,2,0,0,5,3,3,0,0,0,68.5121,334.359497,0.2049,0.015,0.0884,0.0181,1.1304,402.871613,632.64447,-0.9344,0.8168,6.0556,5.2906,-8.8855,0.1966,4.5411,248.320206,751.866089,42.939899,154.551407,-467.952087,-34.518002,0.6164,1.8663,0.1066,0.3836,-1.1615,-0.0857,100.0411,302.905487,17.299299,62.2644,-188.524597,-13.9063,93.768799,1219.818115,77.457901,0.2698,0.3086,0.4533,1.0736,38.8815,19.440701,0.0965,0.9431,0.4715,0.0023,18.2833,9.1417,0.0454,15.8358,15.8358,0.0393,-0.6693,-0.6693,-0.0017,-10.5982,-10.5982,-0.0263,2,1,1.4095,1.3581,2,15.8358,13.7948,0,0,-0.2
30.18,0,240.1152,17,325.774,21.73298,92.69075,20.21141,0,0,0,0,80.02219,54.09175,0,0,17.59121,5.682576,0,2,0,0,11.36515,0,0,0,31.28922,0,0,21.44137,9.121018,0,11.45582,16.78553,3.500607,143.4734,0,105.8744,0,50.43026,9.121018,14.95642,2.756747,159.1562,2.756747,72.47466,30.18,4.142,0,0.042,4.3,1,4.26984,3.221534,325.775818,3,0,1,0,2,5.8,4,0,194.488297,10.0205,44.752102,511.69931,0.0875,0.0082,0.1019,0.0089,1.188,556.451416,953.243896,-0.3426,0.1846,4.5594,3.1753,-9.2347,-0.7776,4.2286,277.19339,631.914917,36.288898,279.258087,-636.620972,-33.882301,0.4981,1.1356,0.0652,0.5019,-1.1441,-0.0609,154.244598,351.629913,20.193001,155.393494,-354.248688,-18.8538,-2.0647,1268.535889,70.171204,0.081,0.1503,2.0131,4.3855,0,0,0,0,0,0,0,0,0,44.146,22.073,0.0793,-0.6707,-0.3354,-0.0012,-14.9076,-7.4538,-0.0268,0,2,0,0,0,44.146,0.6061,0,0,0.36
50.41,0,232.7652,17,341.773,21.73298,75.23304,20.21141,9.395941,10.32417,0,0,80.02219,54.09175,0,0,23.27379,0,7.76754,3,0,0,11.36515,0,0,0,31.28922,13.56692,25.38523,21.44137,9.121018,0,11.45582,16.78553,3.500607,143.4734,6.039822,87.43477,0,75.81549,9.121018,20.99625,2.756747,140.7166,2.756747,72.47466,50.41,3.646,0,0.013,6.1,2,4.27402,2.466834,341.775208,4,1,1,0,4,5.8,4,0,558.718018,32.524101,90.7584,477.078094,0.1902,0.0101,0.0634,0.0121,1.1906,567.836487,979.405212,-0.5107,0.3686,5.7526,3.543,-9.2884,-0.7396,4.2744,271.301605,780.34198,42.600201,296.534912,-852.919983,-46.5858,0.4778,1.3742,0.075,0.5222,-1.5021,-0.082,154.054993,443.106689,24.190001,168.383301,-484.319214,-26.4531,-25.233299,1633.261963,89.185997,0.1282,0.1775,3.0531,4.1288,23.821899,23.821899,0.042,0.3686,0.3686,6.00E-04,8.7816,8.7816,0.0155,66.413101,22.137699,0.117,-1.3074,-0.4358,-0.0023,-28.2712,-9.4237,-0.0498,1,3,0.8793,0.8793,0.3333,43.158298,0.5235,0,23.2547,-0.04
50.41,0,232.7652,17,341.773,8.936826,101.2215,35.1627,0,10.32417,0,0,61.27452,54.09175,0,0,17.59121,5.682576,7.76754,3,0,0,11.36515,0,0,0,31.28922,13.56692,25.38523,21.44137,9.121018,0,11.45582,16.78553,3.500607,143.4734,0,93.47459,0,75.81549,9.121018,14.95642,2.756747,180.0825,2.756747,39.14864,50.41,3.322,0,0.001,5.4,3,3.46202,1.914533,341.775208,4,1,0,0,2,5.8,4,0,670.393677,27.879499,96.940201,472.000092,0.2054,0.0092,0.0539,0.0111,1.1937,568.940308,978.385498,-0.5103,0.365,5.2227,3.4398,-9.3612,-0.7711,4.295,279.986298,731.138977,43.578602,288.954102,-754.557312,-43.494499,0.4921,1.2851,0.0766,0.5079,-1.3263,-0.0764,159.295502,415.974487,24.7936,164.397705,-429.298004,-24.7458,-8.9679,1485.696289,87.072998,0.1398,0.1954,4.0556,4.7813,29.016001,29.016001,0.051,0.365,0.365,6.00E-04,10.5906,10.5906,0.0186,67.318001,22.439301,0.1183,-1.1465,-0.3822,-0.002,-25.942699,-8.6476,-0.0456,1,3,0.8753,0.8753,0.3333,42.8517,0.6063,0,24.4662,-0.07
26.93,0,158.1589,6,188.23,67.78546,32.29187,0,0,0,12.94953,0,43.25748,36.76471,0,0,0,13.56692,0,2,0,0,13.56692,0,0,0,26.34863,0,3.001792,8.260575,23.86222,0,0,35.65393,0,105.8591,0,36.08276,23.86222,3.001792,3.001792,2.756747,2.756747,105.8591,5.258784,66.22321,23.55,1.351,0,0,-1.7,1,2.03788,0.204,188.231094,3,0,0,0,3,3.6,1,0,0,0,45.018501,368.885895,0.122,0.0109,0.1005,0.0123,1.125,413.904388,663.572388,-0.4065,0.4794,4.5256,5.6006,-8.5065,0.003,4.2548,272.883911,617.486206,34.924801,141.020493,-319.103485,-33.963799,0.6593,1.4919,0.0844,0.3407,-0.771,-0.0821,112.9478,255.5802,14.4555,58.368999,-132.078293,-14.0578,131.863403,936.589722,68.888496,0.2119,0.1796,1.5158,7.4164,0,0,0,0,0,0,0,0,0,41.285,41.285,0.0997,-0.4065,-0.4065,-0.001,-16.7819,-16.7819,-0.0405,0,1,0,0,0,0,3.7334,41.285,0,-0.07
61.689999,0,177.9363,12,286.718,8.936826,51.78757,0,8.619013,19.72011,12.94953,0,36.76471,90.85647,0,0,5.682576,13.56692,7.904431,3,0,0,19.2495,0,0,5.682576,26.34863,13.56692,25.38523,26.02628,29.90204,0,6.37115,16.78553,3.500607,141.1455,0,41.90539,23.86222,42.17076,0,15.91158,20.7675,141.1455,8.015532,39.14864,61.69,2.416,0,0,4.1,2,3.11616,2.30536,286.720123,4,2,0,0,3,5.3,4,0,556.935974,47.3643,130.524307,377.184113,0.346,0.0131,0.051,0.0177,1.1693,507.708496,850.793884,-0.787,0.5001,6.6606,3.3731,-9.476,-0.738,4.369,236.362503,787.159485,47.062401,271.346008,-903.666077,-54.629601,0.4655,1.5504,0.0927,0.5345,-1.7799,-0.1076,120.003197,399.647614,23.893999,137.764694,-458.799011,-27.735901,-34.983601,1690.825684,101.691902,0.1502,0.2363,0.7035,1.3523,43.913898,21.9569,0.0865,0.8069,0.4035,0.0016,17.5331,8.7666,0.0345,80.887901,26.962601,0.1593,-1.4032,-0.4677,-0.0028,-34.616299,-11.5388,-0.0682,2,3,1.2177,1.0527,0.6667,9.7664,5.7225,49.6203,21.501301,0.55
72.68,0,92.58944,5,180.167,72.06969,21.23693,4.265386,26.50913,0,12.94953,17.44054,0,0,0,0,19.2495,13.70381,0,3,0,0,32.81642,0,0,5.682576,48.28019,0,0,49.90843,0,0,26.61896,32.89719,0,16.78553,0,59.08732,47.72443,21.80894,0,2.756747,20.33867,16.78553,10.08874,65.79437,67.23,-0.801,0,0,1.3,0,1.31977,-0.278925,180.167404,6,1,0,0,8,3,2,1,969.37793,41.118401,136.775696,230.414902,0.5936,0.0168,0.045,0.0267,1.1001,367.190613,573.383118,-0.7134,0.7105,6.1613,3.9493,-9.3661,-0.2356,4.5652,232.871506,717.3974,45.7019,134.319107,-413.791504,-51.553001,0.6342,1.9537,0.1245,0.3658,-1.1269,-0.1404,85.508202,263.4216,16.7813,49.320702,-151.940399,-18.9298,98.552399,1131.188965,97.254997,0.2306,0.2316,2.217,0.478,22.8573,22.8573,0.0622,0.444,0.444,0.0012,10.1487,10.1487,0.0276,99.594803,33.198299,0.2712,-1.2265,-0.4088,-0.0033,-40.7463,-13.5821,-0.111,1,3,1.1386,1.1386,0.3333,31.9025,14.3236,67.692398,0,0.57
38.91,1,154.9042,11,205.305,33.67159,62.69058,0,0,0,0,25.85704,0,81.03514,0,0,5.682576,0,1.105434,1,0,1,5.682576,0,17.74249,17.74249,15.37516,0,32.89719,16.78553,0,18.43958,0.9295738,18.86841,0,109.9743,0,31.27769,0,16.78553,32.89719,0.9295738,5.942323,122.9003,18.43958,31.27769,40.53,1.818,0,0.981,4.9,4,1.38766,1.875,204.295685,2,2,0,0,0,3.6,0,0,147.503296,6.8057,81.629799,367.432007,0.2222,0.0095,0.0521,0.0116,1.1558,449.061798,720.08667,-0.824,0.3304,4.2526,1.2763,-8.9691,-0.5621,4.2035,264.170807,561.711975,42.7715,184.891006,-393.137604,-37.447201,0.5883,1.2509,0.0952,0.4117,-0.8755,-0.0834,118.628998,252.243393,19.207001,83.027496,-176.543106,-16.816099,79.2798,954.849609,80.218697,0.1554,0.3875,4.2531,10.199,49.9459,24.9729,0.1112,0.6558,0.3279,0.0015,16.388201,8.1941,0.0365,31.683901,15.8419,0.0706,-1.2304,-0.6152,-0.0027,-23.867001,-11.9335,-0.0531,2,2,1.1544,1.1519,1,5.3654,26.318501,0,0,-1.3
16.129999,1,171.6319,6,151.233,40.67755,110.8543,0,0,0,0,8.619013,24.50981,12.2549,0,0,0,5.682576,0,1,0,1,5.682576,0,0,0,6.699551,0,3.124314,16.78553,0,18.43958,2.756747,84.66278,0,70.14391,0,0,3.124314,16.78553,0,2.756747,0,89.01231,18.43958,65.79437,17.33,0.772,0,0.989,3.3,3,0.969079,0.618,150.225327,2,0,0,0,0,2.4,0,0,126.335297,6.153,27.8808,364.084991,0.0766,0.008,0.1119,0.0086,1.1243,391.96579,612.083923,-0.4334,0.1596,3.1205,1.0129,-9.7167,0.1682,4.9424,288.229492,449.706512,29.647499,103.736298,-161.853394,-19.954201,0.7353,1.1473,0.0756,0.2647,-0.4129,-0.0509,112.976097,176.269608,11.6208,40.661098,-63.441002,-7.8214,184.493103,611.559875,49.601601,0.1023,0.2778,2.8788,2.67,0,0,0,0,0,0,0,0,0,27.8808,13.9404,0.0711,-0.7964,-0.3982,-0.002,-10.7969,-5.3985,-0.0275,0,2,0,0,0,18.2698,9.6111,0,0,-0.06
50.720001,1,275.5264,6,308.442,55.45002,116.1738,18.09725,0,10.32417,0,17.23803,90.31764,24.50981,0,0,0,0,12.77505,3,0,1,5.007512,0,5.682576,5.682576,8.458519,13.56692,54.39587,0,21.45051,81.21835,7.596371,18.86841,0,70.57274,37.73681,71.89545,10.99989,54.39587,4.410796,18.87962,0,127.178,81.21835,66.65203,55.3,2.698,0,0.993,7.6,12,1.99109,2.319399,307.436737,4,2,0,0,0,2.4,1,0,1159.277344,31.705299,80.297302,608.011597,0.1321,0.0103,0.0882,0.0117,1.2966,688.308777,1150.077759,-0.5962,0.3508,7.0857,3.6268,-9.1178,0.3349,4.7264,517.342529,1832.86499,58.341301,170.966293,-605.70752,-42.969601,0.7516,2.6629,0.0848,0.2484,-0.88,-0.0624,356.0914,1261.577148,40.156799,117.677597,-416.913788,-29.5763,346.37619,2438.57251,101.310799,0.099,0.1683,1.7454,0.9322,24.059999,12.03,0.035,0.668,0.334,0.001,8.2236,4.1118,0.0119,56.237301,14.0593,0.0817,-1.6371,-0.4093,-0.0024,-22.933201,-5.7333,-0.0333,2,4,0.9134,0.8778,0.5,0,5.5392,0,50.698002,0.39
36.419998,1,181.327,6,269.166,27.84452,36.95342,8.530772,30.43035,0,0,24.30059,66.42224,43.62485,0,0,0.136891,0.136891,0.136891,0,0,3,0,0,17.04773,17.04773,22.38112,0,34.79628,19.90984,0,36.87916,6.37115,3.055104,0,35.28637,0,115.3629,16.78553,0,21.06586,6.37115,20.7675,35.28637,38.77825,112.6061,38.03,3.228,0,0.999,7.9,2,3.62182,2.0564,268.16333,3,2,0,0,5,3,2,0,0,0,60.268398,415.368286,0.1451,0.0133,0.1046,0.0152,1.1592,475.636688,781.506287,-0.9693,0.7336,6.3048,3.9687,-8.7237,0.1154,4.4195,303.494904,956.741821,43.5751,172.141693,-542.66217,-24.3888,0.6381,2.0115,0.0916,0.3619,-1.1409,-0.0513,144.353302,455.061493,20.725901,81.8769,-258.109985,-11.6002,131.353195,1499.403931,67.963898,0.2327,0.3075,0.0012,2.2193,42.6199,21.3099,0.0896,0.8767,0.4384,0.0018,18.7897,9.3948,0.0395,10.356,10.356,0.0218,-0.6392,-0.6392,-0.0013,-6.6194,-6.6194,-0.0139,2,1,1.4234,1.3069,2,10.356,7.2925,0,0,-0.28
83.580002,0,249.5436,5,315.418,93.92911,97.58976,54.34482,0,0,16.74592,8.619013,47.7485,0,0,19.76062,0,0.273782,19.46928,4,0,1,33.93105,0,0,0,34.63939,11.36515,39.14582,7.085616,0,86.60815,10.89764,110.5268,0,52.50072,0,67.89268,19.71728,0,86.95651,13.22556,0,88.17387,35.67314,130.9111,87.46,0.93,0,0.961,8.3,10,0.658429,0.630201,314.409302,7,2,0,0,5,2.4,0,0,4117.503418,81.2509,154.182205,474.565887,0.3249,0.015,0.0614,0.0199,1.2543,628.747986,1055.280029,-1.0015,0.8051,9.4607,8.1513,-9.1101,-0.3009,4.4046,402.751892,1905.15686,58.6838,225.996307,-1069.041626,-71.111397,0.6406,3.0301,0.0933,0.3594,-1.7003,-0.1131,253.229401,1197.863647,36.897301,142.094696,-672.157776,-44.711201,176.7556,2974.198486,129.795197,0.1702,0.2117,0.8142,0.0573,32.689602,16.344801,0.052,0.9096,0.4548,0.0014,14.9568,7.4784,0.0238,114.186501,22.837299,0.1816,-0.6703,-0.1341,-0.0011,-42.369999,-8.474,-0.0674,2,5,1.4708,1.3966,0.4,4.7837,17.289801,84.937798,14.4813,-1.23
70.589996,0,208.9754,6,267.349,63.8357,69.20963,18.09725,8.619013,23.2737,0,17.23803,86.51497,0,0,0,0,13.56692,10.40819,3,0,1,16.07068,0,5.682576,11.36515,28.1076,13.56692,54.39587,23.26954,34.31284,39.36584,0,0,0,70.57274,0,107.9782,23.86222,54.39587,0,15.69405,20.7675,70.57274,44.62462,99.97804,75.17,0.992,0,0.993,9.9,8,1.19272,0.7548,266.343048,5,3,0,0,1,3,2,0,1571.804199,41.082199,124.929001,455.998108,0.274,0.0132,0.0615,0.0168,1.2387,580.927124,955.025391,-0.8351,0.4959,7.6832,5.345,-8.6702,0.3755,4.5229,405.425201,1557.483521,55.317299,175.501907,-674.208923,-53.625801,0.6979,2.681,0.0952,0.3021,-1.1606,-0.0923,235.522507,904.784424,32.1353,101.953796,-391.666199,-31.1527,229.923401,2231.692383,108.9431,0.1291,0.2174,0.8241,1.4419,41.353401,13.7845,0.0712,1.094,0.3647,0.0019,15.5436,5.1812,0.0268,76.942802,19.235701,0.1324,-1.7058,-0.4264,-0.0029,-32.205502,-8.0514,-0.0554,3,4,1.2621,1.006,0.75,0,13.6449,31.892099,38.038601,-0.55
35.939999,0,355.1677,12,376.928,8.936826,151.4885,73.37297,0,10.32417,0,17.23803,24.50981,115.3663,0,0,0,0,10.2713,2,0,2,2.503756,0,0,0,0,13.56692,31.63385,0,10.99989,154.9767,6.37115,0,3.500607,158.7887,3.981969,39.14864,17.24852,25.38523,0,13.85373,0,158.7887,154.9767,39.14864,38.34,3.205,0,0.179,12.9,9,2.63391,3.9952,374.914551,4,1,0,0,0,4.2,1,0,665.449707,22.697901,68.805397,625.817017,0.1099,0.009,0.0906,0.01,1.2673,694.622375,1206.698486,-0.5032,0.3552,6.2324,1.5809,-9.4036,0.0992,4.7514,452.811005,1411.047607,53.827702,241.811401,-753.531616,-36.225601,0.6519,2.0314,0.0775,0.3481,-1.0848,-0.0522,314.532715,980.145325,37.3899,167.967606,-523.419983,-25.163099,210.999603,2164.579102,90.053299,0.114,0.1615,3.4209,5.0798,30.014299,30.014299,0.0432,0.3552,0.3552,5.00E-04,10.6603,10.6603,0.0153,38.7911,9.6978,0.0558,-1.6281,-0.407,-0.0023,-18.2204,-4.5551,-0.0262,1,4,0.8584,0.8584,0.25,0,2.5499,0,36.241199,0.18
36.419998,1,186.2964,6,310.002,28.63686,25.59232,9.039493,17.23803,6.699551,0,24.30059,24.50981,102.7887,0,0.136891,0,0,0.273782,0,0,3,0,0,17.04773,17.04773,22.38112,0,52.80703,1.899093,0,36.87916,0,3.055104,7.001213,35.28637,0,127.0081,16.78553,0,39.07661,7.001213,2.756747,35.28637,38.77825,124.2514,38.03,3.735,0,0.7,9.6,1,4.15782,2.33922,308.999207,3,2,1,0,5,3,4,0,0,0,58.4575,416.53949,0.1403,0.0123,0.0997,0.014,1.1551,474.997009,784.115479,-0.9284,0.8276,5.8291,6.1048,-9.0057,-0.1467,4.4295,187.438797,546.30127,34.8395,287.558289,-838.10553,-24.552401,0.3946,1.1501,0.0733,0.6054,-1.7644,-0.0517,89.032898,259.491486,16.5487,136.589294,-398.097687,-11.6623,-100.119499,1384.40686,59.391998,0.2839,0.3185,0,0.365,38.5107,19.255301,0.0811,0.9436,0.4718,0.002,18.1157,9.0579,0.0381,11.3976,11.3976,0.024,-0.6838,-0.6838,-0.0014,-7.7936,-7.7936,-0.0164,2,1,1.4039,1.3534,2,11.3976,8.5492,0,0,0.41
57.529999,0,65.44252,6,136.106,0,31.77004,0,0,0,0,0,2.20854,49.01962,8.458519,0,0,0,40.70076,0,3,0,40.70076,40.70076,0,0,23.16702,0,42.68334,1.464008,42.68334,0,27.04779,0,0,70.57274,0,0,109.2289,0,0,3.185575,0,70.57274,1.464008,0,63.19,1.515,0.999,0,-0.5,2,1.64321,2.1872,138.124069,3,2,0,0,2,3,2,1,538.496704,59.512299,141.331696,179.682693,0.7866,0.0122,0.0278,0.0218,1.0812,321.014496,481.055389,-0.5131,0.4469,3.9241,3.1648,-9.9289,-0.4671,4.7309,168.547394,330.700012,41.436199,152.467102,-299.149811,-46.153999,0.525,1.0302,0.1291,0.475,-0.9319,-0.1438,54.106098,106.1595,13.3016,48.944199,-96.031403,-14.8161,16.0802,629.849915,87.590302,0.2278,0.2615,2.4706,6.6783,55.346298,27.673201,0.1724,0.79,0.395,0.0025,21.9506,10.9753,0.0684,85.985397,28.6618,0.2679,-1.3434,-0.4478,-0.0042,-38.077499,-12.6925,-0.1186,2,3,0.9224,0.8645,0.6667,0,0,35.836102,50.1493,-1.1
135,1,171.8644,5,314.442,78.00473,21.64231,8.530772,94.24453,0,0,57.22019,0,19.76062,19.76062,17.74249,12.60748,0.136891,6.788011,2,0,6,23.42507,0,58.21528,58.21528,51.22932,0,117.3762,38.59447,0,82.90542,2.756747,32.89719,0,15.81601,0,81.23154,16.78553,79.51685,36.0215,18.92967,51.40868,33.04958,39.47133,96.39442,138.35,0.575,0,0.802,7.1,11,1.5255,-0.12278,312.420624,8,6,1,0,12,3.6,1,0,3061.252686,39.570099,281.792114,321.355286,0.8769,0.0211,0.0452,0.0396,1.2494,603.1474,997.410706,-1.1067,0.8238,12.7382,4.1141,-8.3826,-0.0496,4.1665,391.3526,2492.570557,98.323196,211.794693,-1348.945557,-113.8041,0.6489,4.1326,0.163,0.3511,-2.2365,-0.1887,236.043304,1503.387451,59.303398,127.743401,-813.612976,-68.640602,179.557907,3841.516113,212.127197,0.1293,0.1738,1.0804,4.5777,123.172302,20.5287,0.2042,2.642,0.4403,0.0044,54.027401,9.0046,0.0896,104.937599,26.2344,0.174,-2.525,-0.6312,-0.0042,-56.549,-14.1372,-0.0938,6,4,1.5791,1.3176,1.5,52.303001,53.682301,0,0,-0.82
